vehicle_id,scenario,total_distance,average_passengers,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_out,utilization_rate,reported_time,idling_time,moving_time,pick_up,drop_off,revenue_trips,rebalance_trips
s2.275,2,310.0528655,33.16421694,0,0.001511698,0.004174613,0.010174892,0.01760547,0.966533327,1,85996,0,85996,461,386,386,0
s2.276,2,333.2991866,38.31316205,0.006364988,0.028282382,0.009338413,0.024879205,0.013972775,0.917162238,0.993635012,86096,0,86096,446,369,369,1
s2.277,2,286.4193149,28.40153345,0,0.010164665,0.020341001,0.184095975,0.032162821,0.753235538,1,85689,0,85689,436,367,367,0
s2.278,2,267.7452552,29.75481972,0,0.001268194,0.006643475,0.008260713,0.00510768,0.978719939,1,85949,0,85949,428,363,363,0
s2.279,2,347.1266571,26.13500089,0,0.008905446,0.015209036,0.09900065,0.056578558,0.82030631,1,84555,0,84555,424,357,357,0
s2.280,2,327.4028733,33.66057123,0.015662371,0.024137931,0.010774411,0.011830953,0.003204458,0.934389876,0.984337629,86130,0,86130,474,392,392,13
s2.281,2,299.2316931,34.88380417,0.168032739,0.021289743,0.025743567,0.019727407,0.0063193,0.758887244,0.831967261,85769,12935,72834,418,333,333,5
s2.282,2,337.3991655,30.81507794,0,0.004218578,0.004056325,0.021139248,0.062977343,0.907608507,1,86285,0,86285,453,394,394,0
s2.283,2,348.8042619,28.2941122,0.001181732,0.010971569,0.027087147,0.023113284,0.018896123,0.918750145,0.998818268,86314,0,86314,466,410,410,2
s2.284,2,272.3556788,24.7098538,0,0.009395056,0.239278515,0.017260953,0.014677602,0.719387873,1,86322,0,86322,371,314,314,0
s2.285,2,347.7081368,30.1410834,0,0.009045738,0.013134273,0.009161561,0.045819386,0.922839041,1,86339,0,86339,471,408,408,0
s2.286,2,310.398204,32.68046153,0,0.001407402,0.002954382,0.008048945,0.02230907,0.965280201,1,85974,0,85974,425,353,353,0
s2.287,2,322.5142191,36.84237167,0,0.002139275,0.012414809,0.014706054,0.017488281,0.953251581,1,85543,0,85543,464,379,379,0
s2.288,2,297.9030145,25.73417971,0,0.158388406,0.038631884,0.045507246,0.024846377,0.732626087,1,86250,0,86250,440,379,379,0
s2.289,2,358.1577922,41.76353438,0.008337785,0.006526233,0.01945096,0.023399215,0.023213415,0.919072392,0.991662215,86114,0,86114,454,372,372,2
s2.290,2,301.6473236,22.26171588,0.029238744,0.02928534,0.035785427,0.029029064,0.034841866,0.841819559,0.970761256,85845,19,85826,436,377,377,7
s2.291,2,353.0851857,36.3370531,0,0.002681966,0.007707736,0.024370904,0.029350031,0.935889363,1,85758,0,85758,481,408,408,0
s2.292,2,345.7996506,34.49147195,0,0.001408729,0.007101859,0.009220775,0.017987496,0.96428114,1,85893,0,85893,478,410,410,0
s2.293,2,307.4993666,25.28979947,0,0.008740002,0.005436421,0.002990611,0.154097601,0.828735366,1,86270,0,86270,415,355,355,0
s2.294,2,306.263346,30.62232387,0.000444559,0.007545801,0.016156204,0.008025457,0.131133157,0.836694822,0.999555441,85478,0,85478,414,346,346,1
s2.295,2,320.191244,30.80898186,0,0.004554673,0.007718607,0.01437098,0.005991771,0.967363968,1,86285,0,86285,428,355,355,0
s2.296,2,313.6933448,35.24521326,0,0.004299954,0.011265647,0.007556792,0.017987946,0.958889662,1,86280,0,86280,453,378,378,0
s2.297,2,322.9367782,28.98396451,0.001339203,0.004483417,0.00168856,0.003132569,0.007907118,0.981449134,0.998660797,85872,44,85828,434,369,369,4
s2.298,2,349.457967,33.64111353,0.004403444,0.001370993,0.002660656,0.019228758,0.005414261,0.966921888,0.995596556,86069,0,86069,483,409,409,1
s2.299,2,316.2895403,35.01049615,0,0.006022763,0.006360597,0.026246199,0.010507799,0.950862641,1,85841,0,85841,423,349,349,0
s2.300,2,309.8058077,28.30680828,0,0.003509302,0.015908061,0.018836353,0.015977782,0.945768502,1,86057,0,86057,423,361,361,0
s2.301,2,295.3418241,25.46868073,0,0.00221678,0.00118383,0.008275206,0.000127668,0.988196516,1,86161,0,86161,396,343,343,0
s2.302,2,304.5950726,28.52486323,0.004231543,0.167484921,0.030427362,0.018165241,0.014564923,0.765126011,0.995768457,85548,0,85548,425,354,354,3
s2.303,2,286.1206297,22.74410977,0.002201954,0.012724976,0.005956865,0.200771843,0.021277829,0.757066534,0.997798046,86287,0,86287,397,344,344,1
s2.304,2,298.92013,22.80305014,0.006640322,0.165277955,0.053516589,0.030003129,0.024614386,0.719947619,0.993359678,86291,72,86219,421,372,372,5
s2.305,2,313.3477997,29.33000849,0,0.007347214,0.006556691,0.007847104,0.00376661,0.974482382,1,86019,0,86019,455,393,393,0
s2.306,2,328.8613667,31.75196677,0.002471514,0.00411919,0.002227843,0.008226776,0.008041122,0.974913555,0.997528486,86182,0,86182,455,387,387,2
s2.307,2,302.8662795,36.69390487,0.00082634,0.003014397,0.005435225,0.009729868,0.013943041,0.967051128,0.99917366,85921,0,85921,471,394,394,1
s2.308,2,305.3292669,27.41045555,0,0.002005332,0.004856845,0.004172945,0.008577721,0.980387157,1,86270,0,86270,450,385,385,0
s2.309,2,294.862925,30.26692584,0.003179761,0.171533016,0.032888476,0.032958106,0.036277127,0.723163514,0.996820239,86170,0,86170,413,344,344,4
s2.310,2,345.885274,34.0882411,0.000906229,0.003253128,0.011618315,0.012408361,0.009259797,0.96255417,0.999093771,86071,0,86071,453,387,387,1
s2.311,2,300.443057,25.83732579,0,0.003652343,0.006574218,0.187846393,0.030146326,0.77178072,1,86246,0,86246,437,373,373,0
s2.312,2,306.851852,32.16800417,0,0.00138003,0.000811782,0.009799374,0.014890409,0.973118404,1,86230,0,86230,436,369,369,0
s2.313,2,344.2449773,39.85776577,0,0.010750194,0.025060593,0.0200276,0.012489708,0.931671905,1,86231,0,86231,503,432,432,0
s2.314,2,294.7745909,25.98092024,0.003609685,0.020064224,0.007758479,0.009106251,0.013594918,0.945866442,0.996390315,85326,0,85326,425,365,365,3
s2.315,2,339.5492287,26.85099257,0.017920897,0.026608055,0.020339811,0.023084348,0.02303783,0.889009059,0.982079103,85989,0,85989,466,406,406,14
s2.316,2,322.8640781,34.5494305,0.007949791,0.005288238,0.002219898,0.102870758,0.054451418,0.827219898,0.992050209,86040,0,86040,476,397,397,1
s2.317,2,293.479784,24.99769996,0,0.00060155,0.198735566,0.03205907,0.041058728,0.727545087,1,84781,0,84781,428,366,366,0
s2.318,2,297.3333735,22.63217423,0.001520521,0.004631741,0.007052879,0.01927553,0.005228254,0.962291075,0.998479479,85497,0,85497,430,379,379,1
s2.319,2,336.6656049,28.10712668,0.002833486,0.017326072,0.022191771,0.05081695,0.053871076,0.852960645,0.997166514,86113,0,86113,484,419,419,4
s2.320,2,336.2915575,38.87371194,0,0.007330211,0.011803279,0.013454333,0.023138173,0.944274005,1,85400,0,85400,477,397,397,0
s2.321,2,294.8750613,29.14457678,0,0.010309517,0.005206944,0.011677935,0.020039197,0.952766407,1,86231,0,86231,403,335,335,0
s2.322,2,314.9418159,26.45249506,0,0.001267884,0.002640456,0.04541119,0.026567407,0.924113063,1,85970,0,85970,416,352,352,0
s2.323,2,327.5178091,28.33835529,0.000719633,0.007300795,0.013394463,0.022204167,0.124310835,0.832070106,0.999280367,86155,0,86155,470,406,406,1
s2.324,2,300.6618239,15.35942416,0.000708191,0.191977709,0.031415801,0.055877402,0.041701979,0.678318918,0.999291809,86135,0,86135,406,367,367,1
s2.325,2,321.4043406,36.91657235,0.011633198,0.01116647,0.016662194,0.015600387,0.012181604,0.932756146,0.988366802,85703,0,85703,433,357,357,4
s2.326,2,317.6904764,33.16524243,0,0.000290266,0.006571614,0.013572822,0.017590098,0.9619752,1,86128,0,86128,468,407,407,0
s2.327,2,309.349081,21.70933775,0,0.003266649,0.008166622,0.025357073,0.020237006,0.942972651,1,86327,0,86327,426,371,371,0
s2.328,2,316.5101723,30.42225318,0.000533983,0.010993093,0.010633235,0.009356318,0.007882059,0.960601312,0.999466017,86145,0,86145,446,383,383,2
s2.329,2,304.4445157,23.7028193,0,0.003548772,0.014682176,0.170306285,0.045078688,0.766384079,1,86227,0,86227,416,359,359,0
s2.330,2,344.7207319,31.4011774,0.000744602,0.004293094,0.014845495,0.019825019,0.019825019,0.940466772,0.999255398,85952,0,85952,480,412,412,1
s2.331,2,294.2075981,31.28134294,0,0.002915892,0.011802974,0.013766264,0.00885223,0.962662639,1,86080,0,86080,423,351,351,0
s2.332,2,338.0930589,25.63745209,0,0.003137991,0.007873925,0.022232258,0.020182721,0.946573106,1,86361,0,86361,442,382,382,0
s2.333,2,309.1225431,35.41104138,0.00353324,0.001638773,0.005357973,0.001324965,0.00478847,0.983356578,0.99646676,86040,0,86040,434,358,358,1
s2.334,2,323.3798866,34.64334649,0.001706921,0.009091965,0.00974222,0.006769624,0.021562935,0.951126335,0.998293079,86120,0,86120,443,377,377,2
s2.335,2,303.4680798,29.0008978,0.002215356,0.00452399,0.005794905,0.009152918,0.015764006,0.962548825,0.997784644,85765,0,85765,427,365,365,1
s2.336,2,313.2766643,25.21185724,0.002154598,0.006938733,0.005734011,0.011583861,0.034183975,0.939404821,0.997845402,86327,0,86327,451,390,390,1
s2.337,2,279.5150754,23.84934143,0.000637696,0.005739264,0.214486133,0.028197755,0.02393099,0.727008163,0.999362304,86248,0,86248,419,353,353,1
s2.338,2,296.606652,27.70064093,0,0.001576245,0.172911765,0.050150091,0.033924039,0.74143786,1,86281,0,86281,385,319,319,0
s2.339,2,277.2254328,21.12844996,0.228057337,0.018051296,0.017795744,0.029260756,0.014671034,0.692163832,0.771942663,86088,249,85839,421,367,367,16
s2.340,2,297.8685176,29.52475399,0,0.002989783,0.004614153,0.008463204,0.015725787,0.968207072,1,84956,0,84956,446,389,389,0
s2.341,2,315.2712498,29.55109353,0,0.008515589,0.011493718,0.009516054,0.013634248,0.956840391,1,85960,0,85960,473,410,410,0
s2.342,2,352.6952259,30.04180596,0,0.004076926,0.010716491,0.009272094,0.026686391,0.949248098,1,85849,0,85849,484,418,418,0
s2.343,2,324.7372018,38.10285688,0,0.004794275,0.006531331,0.014371244,0.011997267,0.962305884,1,86353,0,86353,459,381,381,0
s2.344,2,353.0083019,29.9376039,0.00044485,0.004284611,0.013743532,0.017337454,0.024712603,0.93947695,0.99955515,85422,0,85422,460,393,393,1
s2.345,2,303.5846294,32.18013093,0.002287712,0.003437434,0.016459795,0.008775429,0.004669279,0.964370351,0.997712288,85238,0,85238,388,321,321,1
s2.346,2,329.1691769,26.07490963,0,0.003672838,0.019665958,0.038250985,0.03259063,0.905819589,1,86037,0,86037,440,385,385,0
s2.347,2,309.1654992,33.12788399,0.007605359,0.005360964,0.007058796,0.005116755,0.007640246,0.967217881,0.992394641,85992,0,85992,419,352,352,2
s2.348,2,281.5987215,26.27476079,0,0.001494335,0.00098464,0.002027199,0.004332414,0.991161411,1,86326,0,86326,400,344,344,0
s2.349,2,340.8398498,40.31429236,0,0.011976257,0.019797486,0.023999069,0.02655959,0.917667598,1,85920,0,85920,502,423,423,0
s2.350,2,325.0935064,30.36347725,0.000243408,0.006467691,0.004114749,0.013851058,0.016563315,0.95875978,0.999756592,86275,0,86275,463,401,401,1
s2.351,2,281.9496411,19.77569654,0.229556164,0.026686565,0.017661782,0.019283423,0.015123562,0.691688504,0.770443836,85099,18159,66940,388,335,335,6
s2.352,2,303.8774582,29.69002473,0,0.004934637,0.007984925,0.022659286,0.029336945,0.935084207,1,84910,0,84910,430,361,361,0
s2.353,2,282.6179306,27.36413245,0,0.003070257,0.010716934,0.007623505,0.186625266,0.791964037,1,86312,0,86312,457,390,390,0
s2.354,2,313.7896596,28.25240825,9.28E-05,0.011768529,0.080499524,0.036245677,0.100833314,0.770560108,0.999907152,86162,0,86162,417,352,352,1
s2.355,2,347.6011798,36.44184223,0.003206929,0.006975655,0.00173221,0.008309925,0.001896067,0.977879213,0.996793071,85440,0,85440,465,394,394,2
s2.356,2,299.0900678,26.3868297,0,0.000243851,0.00535312,0.19480248,0.02970343,0.769897118,1,86118,0,86118,431,372,372,0
s2.357,2,313.9300046,22.08701521,0.00736569,0.165559292,0.050256577,0.040901104,0.020793819,0.715123518,0.99263431,85939,0,85939,426,371,371,6
s2.358,2,340.3557208,30.76088068,0,0.001289648,0.011955385,0.06364587,0.033588939,0.889520158,1,86070,0,86070,456,395,395,0
s2.359,2,329.63063,38.57215572,0,0.001138873,0.008878559,0.016455549,0.015467751,0.958059268,1,86050,0,86050,483,408,408,0
s2.360,2,346.8643571,24.23172561,0.001721311,0.006373501,0.006652633,0.027029227,0.018015608,0.94020772,0.998278689,85981,0,85981,441,390,390,1
s2.361,2,317.562995,34.07390123,0.001033178,0.004515799,0.004573843,0.008822642,0.020431381,0.960623157,0.998966822,86142,0,86142,447,378,378,1
s2.362,2,334.9906741,27.64639799,0,0.005878458,0.002532616,0.009305622,0.001754243,0.980529061,1,86077,0,86077,470,413,413,0
s2.363,2,301.8173438,32.64949016,0,0.065674866,0.10409263,0.035224026,0.03300583,0.762002648,1,86106,0,86106,429,353,353,0
s2.364,2,294.1026078,24.27995423,0.005838461,0.009283154,0.014818015,0.006398954,0.212496643,0.751164773,0.994161539,85639,0,85639,395,338,338,3
s2.365,2,312.0882258,21.43154974,0.024629216,0.01676285,0.127453849,0.031547403,0.032472169,0.767134513,0.975370784,85427,0,85427,404,357,357,2
s2.366,2,318.814996,25.99320414,0,0.012339236,0.01396282,0.017476719,0.015980703,0.940240522,1,86229,0,86229,441,386,386,0
s2.367,2,336.8198887,34.0630062,0.001844933,0.006521083,0.004061173,0.028486227,0.04158641,0.917500174,0.998155067,86182,0,86182,437,366,366,2
s2.368,2,316.5722044,31.59039702,0.001639249,0.006987153,0.028076498,0.040760333,0.138510725,0.784026042,0.998360751,86015,0,86015,452,379,379,1
s2.369,2,339.8919289,33.93864348,0,0.009066667,0.01404058,0.011628986,0.015721739,0.949542029,1,86250,0,86250,481,406,406,0
s2.370,2,333.4127863,24.84092176,0,0.000917112,0.000847458,0.005990248,0.059681913,0.932563269,1,86140,0,86140,434,381,381,0
s2.371,2,282.9391463,26.11410155,0.000454588,0.214355651,0.024944051,0.041868706,0.024034875,0.69434213,0.999545412,85792,0,85792,400,335,335,1
s2.372,2,316.8264756,35.39872063,0,0.001146051,0.002327186,0.006560559,0.007998971,0.981967232,1,85511,0,85511,437,358,358,0
s2.373,2,313.0578015,25.84012619,0,0.006205201,0.002412489,0.004361038,0.011992855,0.975028416,1,86218,0,86218,397,339,339,0
s2.374,2,320.2989111,28.56589237,0.000788991,0.004641125,0.017636275,0.141647135,0.051005964,0.78428051,0.999211009,86186,0,86186,467,397,397,1
s2.375,2,274.7195965,27.40537784,0,0.004242003,0.008646268,0.006339824,0.006571627,0.974200278,1,86280,0,86280,383,319,319,0
s2.376,2,303.406753,29.47761421,0.000772327,0.0048563,0.017669912,0.187102134,0.035421738,0.754177588,0.999227673,85456,0,85456,463,395,395,1
s2.377,2,285.573548,23.83294603,0,0.014367443,0.206169272,0.024429372,0.013518136,0.741515777,1,84775,0,84775,413,358,358,0
s2.378,2,289.4710761,23.13155024,0,0.191749826,0.016059411,0.025760037,0.024170341,0.742260385,1,86180,0,86180,420,356,356,0
s2.379,2,290.8948445,28.37464054,0.000115955,0.00476577,0.204916512,0.028733766,0.020825603,0.740642393,0.999884045,86240,10,86230,426,362,362,1
s2.380,2,324.6970008,24.27888266,0.073409727,0.042248616,0.035259424,0.038103863,0.038254792,0.772723579,0.926590273,86133,0,86133,503,449,449,9
s2.381,2,326.5926747,31.36645025,0.021242988,0.057271281,0.035261734,0.035215275,0.045296693,0.805712029,0.978757012,86099,32,86067,442,369,369,13
s2.382,2,317.2238091,27.52307336,0.001240005,0.010870321,0.014161548,0.013640051,0.029690578,0.930397497,0.998759995,86290,0,86290,422,361,361,1
s2.383,2,269.6919075,24.98927158,0.000349081,0.00164068,0.006167093,0.222562253,0.018582732,0.750698162,0.999650919,85940,0,85940,379,320,320,1
s2.384,2,345.6993336,35.74996801,0.002047059,0.009269921,0.026983961,0.031578213,0.026821127,0.90329972,0.997952941,85977,0,85977,472,404,404,1
s2.385,2,336.5821832,24.95636688,0.003225208,0.004396956,0.012239547,0.015812799,0.018631955,0.945693536,0.996774792,86196,0,86196,414,367,367,1
s2.386,2,272.1982519,24.17859551,0.000662714,0.20239507,0.02845018,0.02703174,0.026229508,0.715230787,0.999337286,86010,0,86010,431,371,371,1
s2.387,2,272.405302,26.11665178,0,0.001867078,0.005415686,0.008338069,0.2292563,0.755122868,1,86231,0,86231,420,365,365,0
s2.388,2,342.9882415,39.95838643,0.001934707,0.007947357,0.004298061,0.010936305,0.015802034,0.959081536,0.998065293,86318,64,86254,457,378,378,2
s2.389,2,280.5212591,32.31056284,0,0.009605756,0.2322963,0.027664579,0.01045572,0.719977645,1,85886,0,85886,415,332,332,0
s2.390,2,304.6778271,26.1454113,0.001403875,0.003944773,0.003004989,0.003364659,0.005186216,0.983095487,0.998596125,86190,0,86190,417,364,364,2
s2.391,2,312.9474742,28.37844166,0,0.001435497,0.003035723,0.008565915,0.015743399,0.971219466,1,84988,0,84988,425,363,363,0
s2.392,2,282.4826073,24.39566038,0.002292542,0.003600912,0.009204905,0.02210335,0.216170528,0.746627763,0.997707458,86367,0,86367,435,381,381,2
s2.393,2,295.0982021,21.09558541,0,0.002698773,0.149014134,0.033013436,0.043924853,0.771348805,1,85965,0,85965,404,349,349,0
s2.394,2,325.234124,36.53533585,0,1.16E-05,0.008057224,0.020531429,0.066451807,0.904947947,1,86258,0,86258,465,390,390,0
s2.395,2,304.2484069,28.09237121,0,0.00550064,0.135445982,0.043632981,0.042365391,0.773055006,1,85990,0,85990,421,354,354,0
s2.396,2,347.2101693,36.22569961,0.003768682,0.009199331,0.020985241,0.022389719,0.022588687,0.92106834,0.996231318,85441,0,85441,481,400,400,3
s2.397,2,346.9163015,35.76914704,0,0.000613724,0.009889066,0.026807013,0.060503949,0.902186248,1,86358,0,86358,476,396,396,0
s2.398,2,287.4591837,22.3041496,0.19722509,0.024303662,0.024674888,0.019210914,0.023468405,0.71111704,0.80277491,86201,0,86201,390,332,332,4
s2.399,2,298.8940914,28.39174499,0.002557067,0.020351451,0.018728472,0.013275731,0.01495709,0.930130189,0.997442933,85645,0,85645,411,349,349,4
s2.400,2,318.4291545,29.9581674,0.000689035,0.006061172,0.001926962,0.002627676,0.002020391,0.986674764,0.999310965,85627,0,85627,433,370,370,2
s2.401,2,344.522389,35.30652553,0.000884029,0.015575201,0.021530767,0.023496569,0.018425032,0.920088403,0.999115971,85970,0,85970,559,489,489,1
s2.402,2,288.5880349,27.02736845,0,0.011028728,0.013376255,0.010749814,0.201550298,0.763294905,1,86048,0,86048,427,365,365,0
s2.403,2,307.7090874,28.35656669,0,0.003870938,0.008414074,0.027942608,0.032114876,0.927657503,1,86284,0,86284,442,370,370,0
s2.404,2,291.6358832,24.78450975,0.029071865,0.021286005,0.015757928,0.020936864,0.0227524,0.890194937,0.970928135,85925,9,85916,412,349,349,13
s2.405,2,349.2549629,33.07735605,0,0.011035881,0.016373192,0.016023587,0.014054142,0.942513198,1,85811,0,85811,440,363,363,0
s2.406,2,323.1702901,29.23829981,0,0.004868026,0.016565298,0.066494671,0.031227747,0.880844258,1,85661,0,85661,412,344,344,0
s2.407,2,292.8582524,27.67388941,0.001346881,0.010231569,0.009097353,0.005257561,0.00206758,0.971999055,0.998653119,84640,0,84640,445,385,385,2
s2.408,2,330.9277505,33.94040996,0.002218222,0.005864932,0.013948087,0.012426688,0.023204227,0.942337843,0.997781778,86105,30,86075,446,382,382,4
s2.409,2,349.6575722,30.43880376,0.011374034,0.027913872,0.032292065,0.029130037,0.04403674,0.855253252,0.988625966,86337,0,86337,465,403,403,2
s2.410,2,317.826574,31.42024195,0.001507823,0.004152313,0.006170477,0.005381769,0.011331872,0.971455745,0.998492177,86217,0,86217,461,394,394,4
s2.411,2,339.957281,43.05842295,0.001763362,0.002981473,0.007552292,0.009942111,0.008213552,0.969547211,0.998236638,86199,0,86199,470,391,391,2
s2.412,2,288.7828365,24.20161694,0.002943058,0.218158553,0.061071366,0.040830571,0.027371605,0.649624847,0.997056942,85965,0,85965,416,350,350,2
s2.413,2,342.634078,31.81919098,0,0.00156922,0.013576659,0.016145531,0.012832733,0.955875857,1,86030,0,86030,487,423,423,0
s2.414,2,296.0629825,27.59601334,0,0.006295956,0.004205048,0.006992926,0.00613333,0.976372739,1,86087,0,86087,430,367,367,0
s2.415,2,351.7047279,37.64755602,0,0.003703704,0.003726924,0.005735516,0.01628933,0.970544526,1,86130,0,86130,463,395,395,0
s2.416,2,300.0919166,38.0251353,0,0.000349911,0.003055893,0.008712793,0.011453765,0.976427638,1,85736,0,85736,426,352,352,0
s2.417,2,298.0564047,35.26039808,0,0.001656742,0.003035429,0.01080937,0.015849109,0.96864935,1,86314,0,86314,422,349,349,0
s2.418,2,312.9869775,20.10754351,0.020797247,0.174724777,0.036374839,0.042838377,0.032492066,0.692772695,0.979202753,86021,1199,84822,418,366,366,14
s2.419,2,338.0539821,34.41564465,0.002429583,0.006196017,0.023540216,0.028841124,0.023470467,0.915522593,0.997570417,86023,0,86023,446,385,385,1
s2.420,2,335.5674625,30.46979633,0,0.002641518,0.012385013,0.019602845,0.033042148,0.932328475,1,86314,0,86314,473,411,411,0
s2.421,2,353.3323582,37.05905927,0,0.004470853,0.000625456,0.003301018,0.00294196,0.988660713,1,86337,0,86337,470,401,401,0
s2.422,2,302.217732,37.30469638,0.00394459,0.005928487,0.000556883,0.001809871,0.00280762,0.984952549,0.99605541,86194,0,86194,438,370,370,2
s2.423,2,295.3780662,31.04326934,0,0.001044592,0.000580329,0.001218691,0.007021983,0.990134404,1,86158,0,86158,425,353,353,0
s2.424,2,342.0837366,38.16479236,0,0.002666543,0.002527419,0.00942565,0.013599369,0.971781019,1,86254,0,86254,452,383,383,0
s2.425,2,301.0246383,23.22853811,0,0.008163741,0.182576244,0.018216806,0.012210625,0.778832585,1,85745,0,85745,427,373,373,0
s2.426,2,301.5103811,21.24758742,0.170663446,0.053988457,0.011415499,0.021100672,0.026326486,0.716505441,0.829336554,86111,11468,74643,398,345,345,8
s2.427,2,307.3378981,27.29297376,0.170941579,0.039292315,0.031664567,0.03120549,0.018786859,0.70810919,0.829058421,84953,0,84953,414,344,344,7
s2.428,2,331.4588867,31.53307699,0,0.010759288,0.008709349,0.007979709,0.003578708,0.968972945,1,86344,0,86344,473,401,401,0
s2.429,2,343.6011207,39.32592369,0,0.002793102,0.01076677,0.032033749,0.044608502,0.909797877,1,86284,0,86284,470,398,398,0
s2.430,2,343.280881,35.06554017,0.000698723,0.005089029,0.00790721,0.017514644,0.009223137,0.959567258,0.999301277,85871,0,85871,454,383,383,1
s2.431,2,297.1368801,17.7797849,0.007924077,0.20291671,0.046500296,0.026719107,0.017240379,0.69869943,0.992075923,86193,0,86193,397,350,350,6
s2.432,2,329.7440086,35.77620551,0,0.000684884,0.001474241,0.038399926,0.037680217,0.921760732,1,86146,0,86146,465,392,392,0
s2.433,2,298.4723883,31.29966211,0,0.005874804,0.003590812,0.192232072,0.041676968,0.756625343,1,84939,0,84939,413,342,342,0
s2.434,2,299.8136486,26.27467751,0.000139454,0.020383498,0.025996514,0.025403835,0.027518884,0.900557815,0.999860546,86050,0,86050,422,357,357,1
s2.435,2,346.7520514,36.75719492,0.022869557,0.032645767,0.028370865,0.029959353,0.015359279,0.870795178,0.977130443,85616,0,85616,491,414,414,9
s2.436,2,314.3253846,34.25941209,0,0.004103077,0.004137947,0.003905478,0.005102693,0.982750805,1,86033,0,86033,454,384,384,0
s2.437,2,304.227816,34.90477629,0,0.013608367,0.016118536,0.02878559,0.015886113,0.925601395,1,86050,0,86050,415,339,339,0
s2.438,2,312.9474555,29.98078749,0,0.003543717,0.01178923,0.01044586,0.010909091,0.963312102,1,86350,0,86350,451,391,391,0
s2.439,2,301.711375,34.31801381,0,0.007892229,0.017958017,0.015842574,0.004091406,0.954215775,1,86034,0,86034,423,351,351,0
s2.440,2,300.8480018,26.83823426,0.006260992,0.007961074,0.016672529,0.175882284,0.038093563,0.755129558,0.993739008,85290,0,85290,422,360,360,1
s2.441,2,300.9597328,34.0427997,0,0.004787803,0.018942035,0.02561242,0.036663878,0.913993864,1,86052,0,86052,449,373,373,0
s2.442,2,305.1418644,35.73453818,0.002442258,0.01337427,0.023387528,0.028004559,0.015362966,0.917428419,0.997557742,85986,0,85986,444,369,369,3
s2.443,2,297.9584111,29.81881362,0.00109612,0.00872232,0.021969052,0.02848747,0.018272561,0.921452476,0.99890388,85757,0,85757,437,368,368,1
s2.444,2,282.9731654,20.32679321,0.006660235,0.027291853,0.034556507,0.04407611,0.034033452,0.853381842,0.993339765,86033,0,86033,426,368,368,6
s2.445,2,310.3873494,30.30045371,0.002227743,0.008584392,0.01138365,0.004700421,0.00254266,0.970561135,0.997772257,85737,0,85737,423,358,358,2
s2.446,2,328.3881673,33.39430856,0,0.002373381,0.007541037,0.004337558,0.005600243,0.980147781,1,85532,0,85532,459,386,386,0
s2.447,2,331.9105355,36.68745206,0,0.004986169,0.008252168,0.009553918,0.013621888,0.963585857,1,86038,0,86038,455,374,374,0
s2.448,2,278.3838599,25.49462802,0,0.004536594,0.008725113,0.234023298,0.029806934,0.722908061,1,86188,0,86188,388,331,331,0
s2.449,2,346.4211049,44.10941844,0.000695088,0.004761353,0.008595922,0.00666126,0.012256719,0.967029657,0.999304912,86320,0,86320,512,429,429,1
s2.450,2,294.0757653,27.22978788,0,0.000255152,0.002760284,0.006726743,0.009069506,0.981188314,1,86223,0,86223,416,356,356,0
s2.451,2,295.3200771,31.70983565,0,0.00161564,0.004486598,0.004242509,0.013238952,0.976416301,1,86034,0,86034,443,378,378,0
s2.452,2,353.2731628,32.16689455,0.002514484,0.005840093,0.006593279,0.010162225,0.031089224,0.943800695,0.997485516,86300,0,86300,488,424,424,3
s2.453,2,317.3580321,28.64558301,0,0.001650127,0.011818161,0.019836382,0.13784368,0.828851651,1,86054,0,86054,473,411,411,0
s2.454,2,308.8099632,25.49944972,0,0.016242079,0.011758709,0.169267485,0.035530995,0.767200732,1,86319,0,86319,401,343,343,0
s2.455,2,341.7365132,35.49390556,0.004884857,0.010956036,0.011665504,0.018690393,0.02262154,0.93118167,0.995115143,85980,0,85980,457,377,377,2
s2.456,2,272.9663323,20.99526786,0,0.219035247,0.019508461,0.02977302,0.030608103,0.701075169,1,86219,0,86219,418,360,360,0
s2.457,2,290.3018836,34.25240136,0.002171969,0.01230008,0.02489053,0.192666411,0.022404962,0.745566048,0.997828031,86097,0,86097,436,359,359,3
s2.458,2,282.1294397,23.26423555,0,0.016014629,0.218031889,0.014465577,0.027801395,0.723686509,1,85859,0,85859,387,324,324,0
s2.459,2,352.9422656,27.05955052,0.008545419,0.026089686,0.032449338,0.07050261,0.071130437,0.79128251,0.991454581,86011,0,86011,450,384,384,7
s2.460,2,348.9498253,33.05180411,0.000454524,0.010069461,0.023075847,0.039765046,0.039193977,0.887441145,0.999545476,85804,0,85804,519,443,443,2
s2.461,2,338.3635743,30.74608479,0.005705436,0.002864362,0.007230767,0.007964324,0.01516016,0.961074951,0.994294564,85883,0,85883,449,385,385,1
s2.462,2,293.9830261,20.21918082,0.002023244,0.178833576,0.021655766,0.033160024,0.022549758,0.741777631,0.997976756,85012,0,85012,403,361,361,1
s2.463,2,354.4441864,41.36334495,0,0.002473868,0.004297329,0.013670151,0.016341463,0.963217189,1,86100,0,86100,452,369,369,0
s2.464,2,292.5517336,34.38087827,0.000360042,0.01173041,0.009047514,0.008327429,0.003763022,0.966771582,0.999639958,86101,0,86101,421,348,348,1
